transaction_id,customer_id,transaction_date,amount,transaction_type,is_cash_transaction,is_cross_border,country_code,risk_rating,country_risk_score,name,suspicious_probability,transaction_risk_score
TXN00036430,CUST000849,2023-05-29 07:27:04,578.06,withdrawal,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.57806
TXN00022033,CUST000849,2022-12-21 14:13:04,1512.87,payment,0,1,CD,low,0,Jessica Bowen,0.8138901799416146,3.51287
TXN00036575,CUST000849,2023-05-31 00:07:04,382.52,withdrawal,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.38252
TXN00095241,CUST000849,2025-03-04 20:32:04,1372.01,payment,0,1,HN,low,0,Jessica Bowen,0.8138901799416146,3.37201
TXN00038794,CUST000849,2023-06-24 03:07:04,305.39,deposit,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.30539
TXN00074064,CUST000849,2024-07-15 13:02:04,275.07,deposit,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.27507
TXN00034930,CUST000849,2023-05-12 05:33:04,255.3,withdrawal,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.2553
TXN00001467,CUST000849,2022-05-11 17:49:04,193.52,withdrawal,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.19352
TXN00085712,CUST000849,2024-11-19 12:36:04,178.52,withdrawal,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.17852
TXN00039804,CUST000849,2023-07-05 19:12:04,31.13,withdrawal,1,0,US,low,0,Jessica Bowen,0.8138901799416146,3.03113
TXN00064005,CUST000849,2024-03-28 20:17:04,375.03,deposit,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.37503
TXN00001926,CUST000849,2022-05-16 16:24:04,372.21,transfer,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.37221
TXN00056636,CUST000849,2024-01-07 09:03:04,298.01,payment,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.29801
TXN00084525,CUST000849,2024-11-07 03:06:04,282.59,deposit,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.28258999999999995
TXN00092055,CUST000849,2025-01-29 04:37:04,206.58,transfer,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.20658
TXN00095920,CUST000849,2025-03-12 01:26:04,85.4,transfer,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.0854
TXN00080001,CUST000849,2024-09-19 13:12:04,10.0,deposit,0,0,US,low,0,Jessica Bowen,0.8138901799416146,0.01
TXN00006595,CUST001418,2022-07-06 11:59:04,8926.0,payment,0,0,US,low,0,Alyssa Alvarado,0.8138421274735371,8.926
TXN00018556,CUST001418,2022-11-13 03:28:04,1282.54,withdrawal,1,1,UG,low,0,Alyssa Alvarado,0.8138421274735371,6.28254
TXN00069787,CUST001418,2024-05-30 15:29:04,756.27,deposit,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.7562699999999998
TXN00086665,CUST001418,2024-11-30 11:43:04,731.15,deposit,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.73115
TXN00060906,CUST001418,2024-02-23 14:03:04,533.39,withdrawal,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.53339
TXN00010825,CUST001418,2022-08-21 11:25:04,263.99,deposit,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.26399
TXN00028888,CUST001418,2023-03-07 13:19:04,236.25,deposit,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.23625
TXN00029133,CUST001418,2023-03-10 09:40:04,155.07,deposit,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.15507
TXN00024697,CUST001418,2023-01-19 18:47:04,1120.7,payment,0,1,BI,low,0,Alyssa Alvarado,0.8138421274735371,3.1207000000000003
TXN00062723,CUST001418,2024-03-14 19:19:04,86.91,transfer,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.08691
TXN00028856,CUST001418,2023-03-07 08:08:04,10.0,withdrawal,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.01
TXN00035093,CUST001418,2023-05-14 02:01:04,10.0,deposit,1,0,US,low,0,Alyssa Alvarado,0.8138421274735371,3.01
TXN00035706,CUST001418,2023-05-20 19:55:04,49.86,payment,0,1,AE,low,0,Alyssa Alvarado,0.8138421274735371,2.04986
TXN00061453,CUST001418,2024-02-29 19:05:04,10.0,transfer,0,1,LU,low,0,Alyssa Alvarado,0.8138421274735371,2.01
TXN00099015,CUST001418,2025-04-14 14:24:04,963.31,transfer,0,0,US,low,0,Alyssa Alvarado,0.8138421274735371,0.96331
TXN00023106,CUST001418,2023-01-02 15:27:04,328.72,withdrawal,0,0,US,low,0,Alyssa Alvarado,0.8138421274735371,0.32872
TXN00056541,CUST001418,2024-01-06 05:20:04,301.09,deposit,0,0,US,low,0,Alyssa Alvarado,0.8138421274735371,0.30108999999999997
TXN00095784,CUST001418,2025-03-10 14:33:04,191.75,transfer,0,0,US,low,0,Alyssa Alvarado,0.8138421274735371,0.19175
TXN00023079,CUST001418,2023-01-02 09:38:04,175.31,transfer,0,0,US,low,0,Alyssa Alvarado,0.8138421274735371,0.17531
TXN00011104,CUST004392,2022-08-24 07:42:04,8559.38,transfer,0,0,US,low,0,John Garcia,0.8136401197600865,8.559379999999999
TXN00006867,CUST004392,2022-07-09 13:40:04,533.97,withdrawal,1,0,US,low,0,John Garcia,0.8136401197600865,3.53397
TXN00035354,CUST004392,2023-05-16 21:14:04,249.13,payment,1,0,US,low,0,John Garcia,0.8136401197600865,3.24913
TXN00088731,CUST004392,2024-12-23 01:18:04,253.67,deposit,0,1,AM,low,0,John Garcia,0.8136401197600865,2.25367
TXN00086554,CUST004392,2024-11-29 06:29:04,148.69,payment,0,1,PS,low,0,John Garcia,0.8136401197600865,2.14869
TXN00016239,CUST004392,2022-10-18 11:04:04,1155.54,payment,0,0,US,low,0,John Garcia,0.8136401197600865,1.15554
TXN00054052,CUST001184,2023-12-09 22:08:04,9707.82,withdrawal,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,12.70782
TXN00040640,CUST001184,2023-07-15 00:25:04,7120.19,deposit,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,10.120190000000001
TXN00007013,CUST001184,2022-07-11 05:58:04,5194.58,deposit,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,8.19458
TXN00086308,CUST001184,2024-11-26 04:02:04,387.3,transfer,1,1,RE,medium,1,Miss Tina Gordon,0.8135569103589654,6.3873
TXN00012883,CUST001184,2022-09-12 04:39:04,209.24,payment,1,1,QA,medium,1,Miss Tina Gordon,0.8135569103589654,6.209239999999999
TXN00092541,CUST001184,2025-02-03 13:48:04,10.0,withdrawal,1,1,SB,low,0,Miss Tina Gordon,0.8135569103589654,5.01
TXN00015234,CUST001184,2022-10-07 20:57:04,1172.06,withdrawal,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,4.17206
TXN00015023,CUST001184,2022-10-05 06:21:04,604.82,withdrawal,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,3.60482
TXN00011982,CUST001184,2022-09-02 17:37:04,208.57,deposit,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,3.20857
TXN00034912,CUST001184,2023-05-12 01:53:04,147.2,withdrawal,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,3.1471999999999998
TXN00072135,CUST001184,2024-06-25 12:19:04,132.96,deposit,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,3.13296
TXN00009663,CUST001184,2022-08-08 18:29:04,28.74,transfer,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,3.02874
TXN00067375,CUST001184,2024-05-03 23:10:04,10.0,deposit,1,0,US,low,0,Miss Tina Gordon,0.8135569103589654,3.01
TXN00024591,CUST001184,2023-01-18 17:41:04,215.66,transfer,0,1,GT,low,0,Miss Tina Gordon,0.8135569103589654,2.21566
TXN00085591,CUST001184,2024-11-18 05:14:04,1145.71,payment,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,1.14571
TXN00062996,CUST001184,2024-03-17 23:59:04,570.45,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.57045
TXN00033643,CUST001184,2023-04-27 23:32:04,392.65,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.39265
TXN00022803,CUST001184,2022-12-30 10:02:04,311.12,deposit,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.31112
TXN00029918,CUST001184,2023-03-18 17:47:04,279.42,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.27942
TXN00060175,CUST001184,2024-02-15 13:54:04,259.22,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.25922
TXN00080513,CUST001184,2024-09-24 17:52:04,221.24,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.22124000000000002
TXN00063572,CUST001184,2024-03-24 07:52:04,217.08,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.21708000000000002
TXN00067691,CUST001184,2024-05-07 10:53:04,207.67,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.20767
TXN00087110,CUST001184,2024-12-05 10:13:04,180.77,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.18077000000000001
TXN00061532,CUST001184,2024-03-01 15:27:04,137.32,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.13732
TXN00036691,CUST001184,2023-06-01 05:50:04,99.78,transfer,0,0,US,low,0,Miss Tina Gordon,0.8135569103589654,0.09978000000000001
TXN00038588,CUST004267,2023-06-21 19:28:04,9364.05,transfer,0,1,DM,low,0,Katherine Caldwell,0.8135509505281127,11.364049999999999
TXN00007616,CUST004267,2022-07-17 17:22:04,8262.29,deposit,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,11.26229
TXN00010033,CUST004267,2022-08-12 15:37:04,1750.99,transfer,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,4.75099
TXN00066926,CUST004267,2024-04-28 21:28:04,386.71,deposit,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,3.38671
TXN00054716,CUST004267,2023-12-16 21:05:04,212.43,withdrawal,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,3.21243
TXN00006099,CUST004267,2022-07-01 15:11:04,118.05,deposit,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,3.11805
TXN00036055,CUST004267,2023-05-24 19:49:04,43.19,deposit,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,3.04319
TXN00027789,CUST004267,2023-02-23 08:09:04,10.0,withdrawal,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,3.01
TXN00096573,CUST004267,2025-03-19 04:09:04,10.0,transfer,1,0,US,low,0,Katherine Caldwell,0.8135509505281127,3.01
TXN00087798,CUST004267,2024-12-12 16:35:04,359.66,transfer,0,0,US,low,0,Katherine Caldwell,0.8135509505281127,0.35966000000000004
TXN00076224,CUST004267,2024-08-08 18:13:04,261.57,transfer,0,0,US,low,0,Katherine Caldwell,0.8135509505281127,0.26156999999999997
TXN00008637,CUST004267,2022-07-28 12:14:04,92.37,transfer,0,0,US,low,0,Katherine Caldwell,0.8135509505281127,0.09237000000000001
TXN00049138,CUST003032,2023-10-17 12:45:04,10538.32,withdrawal,1,0,US,low,0,Danny Campbell,0.8132670945547474,13.53832
TXN00037216,CUST003032,2023-06-06 19:12:04,494.2,transfer,1,0,US,low,0,Danny Campbell,0.8132670945547474,3.4942
TXN00083001,CUST003032,2024-10-21 13:37:04,250.17,transfer,0,1,TD,medium,1,Danny Campbell,0.8132670945547474,3.25017
TXN00025009,CUST003032,2023-01-23 03:00:04,117.41,withdrawal,1,0,US,low,0,Danny Campbell,0.8132670945547474,3.11741
TXN00074719,CUST003032,2024-07-22 23:00:04,10.0,withdrawal,1,0,US,low,0,Danny Campbell,0.8132670945547474,3.01
TXN00000653,CUST003032,2022-05-02 19:32:04,692.31,transfer,0,1,UG,low,0,Danny Campbell,0.8132670945547474,2.69231
TXN00039431,CUST003032,2023-07-01 07:23:04,364.62,payment,0,0,US,low,0,Danny Campbell,0.8132670945547474,0.36462
TXN00060337,CUST003032,2024-02-17 12:04:04,197.0,transfer,0,0,US,low,0,Danny Campbell,0.8132670945547474,0.197
TXN00067224,CUST003032,2024-05-02 05:57:04,97.06,transfer,0,0,US,low,0,Danny Campbell,0.8132670945547474,0.09706000000000001
TXN00080823,CUST003032,2024-09-27 18:24:04,62.21,payment,0,0,US,low,0,Danny Campbell,0.8132670945547474,0.06221
TXN00035556,CUST003032,2023-05-19 05:28:04,10.0,payment,0,0,US,low,0,Danny Campbell,0.8132670945547474,0.01
TXN00079009,CUST005155,2024-09-08 19:14:04,9711.82,withdrawal,0,0,US,low,0,Carrie Ware,0.8132507900268076,9.71182
TXN00096874,CUST005155,2025-03-22 10:51:04,6188.61,payment,0,0,US,low,0,Carrie Ware,0.8132507900268076,6.18861
TXN00042063,CUST005155,2023-07-31 07:27:04,845.99,deposit,1,0,US,low,0,Carrie Ware,0.8132507900268076,3.84599
TXN00000886,CUST005155,2022-05-05 09:23:04,600.55,deposit,1,0,US,low,0,Carrie Ware,0.8132507900268076,3.60055
TXN00054838,CUST005155,2023-12-18 07:04:04,211.6,withdrawal,1,0,US,low,0,Carrie Ware,0.8132507900268076,3.2116
TXN00064646,CUST005155,2024-04-05 02:46:04,78.84,payment,0,1,SV,medium,1,Carrie Ware,0.8132507900268076,3.07884
TXN00024215,CUST005155,2023-01-14 18:34:04,87.04,transfer,0,0,US,low,0,Carrie Ware,0.8132507900268076,0.08704
TXN00089766,CUST000793,2025-01-03 18:03:04,13807.92,payment,0,0,US,low,0,Maria Cooke,0.8132403364533219,13.80792
TXN00047357,CUST000793,2023-09-27 22:45:04,9580.57,withdrawal,0,1,MM,low,0,Maria Cooke,0.8132403364533219,11.58057
TXN00016342,CUST000793,2022-10-19 16:40:04,9096.14,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,9.09614
TXN00019972,CUST000793,2022-11-28 12:08:04,8660.7,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,8.6607
TXN00037058,CUST000793,2023-06-05 05:11:04,8313.85,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,8.31385
TXN00096493,CUST000793,2025-03-18 06:37:04,4876.25,deposit,1,0,US,low,0,Maria Cooke,0.8132403364533219,7.87625
TXN00053399,CUST000793,2023-12-03 03:01:04,484.59,withdrawal,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.48459
TXN00059459,CUST000793,2024-02-07 05:41:04,441.06,withdrawal,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.4410600000000002
TXN00031672,CUST000793,2023-04-07 03:01:04,324.95,deposit,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.32495
TXN00067362,CUST000793,2024-05-03 19:24:04,316.9,deposit,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.3169
TXN00085997,CUST000793,2024-11-22 22:32:04,195.09,withdrawal,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.19509
TXN00035707,CUST000793,2023-05-20 20:13:04,134.62,transfer,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.13462
TXN00034680,CUST000793,2023-05-09 06:16:04,94.98,withdrawal,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.09498
TXN00055428,CUST000793,2023-12-24 09:19:04,39.01,deposit,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.03901
TXN00024231,CUST000793,2023-01-14 21:24:04,10.0,deposit,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.01
TXN00032848,CUST000793,2023-04-19 11:14:04,10.0,transfer,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.01
TXN00091727,CUST000793,2025-01-25 07:40:04,10.0,transfer,1,0,US,low,0,Maria Cooke,0.8132403364533219,3.01
TXN00072132,CUST000793,2024-06-25 12:02:04,436.42,payment,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.43642000000000003
TXN00075930,CUST000793,2024-08-05 03:37:04,384.13,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.38412999999999997
TXN00007559,CUST000793,2022-07-17 00:31:04,292.11,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.29211000000000004
TXN00087452,CUST000793,2024-12-08 23:17:04,246.86,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.24686000000000002
TXN00011944,CUST000793,2022-09-02 08:47:04,207.3,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.2073
TXN00078248,CUST000793,2024-08-31 04:27:04,142.37,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.14237
TXN00001456,CUST000793,2022-05-11 13:53:04,136.01,payment,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.13601
TXN00073058,CUST000793,2024-07-05 14:32:04,78.07,payment,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.07806999999999999
TXN00024806,CUST000793,2023-01-21 00:08:04,60.14,deposit,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.06014
TXN00089131,CUST000793,2024-12-27 15:54:04,55.92,payment,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.055920000000000004
TXN00015154,CUST000793,2022-10-06 23:37:04,10.0,withdrawal,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.01
TXN00025894,CUST000793,2023-02-01 18:45:04,10.0,deposit,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.01
TXN00088354,CUST000793,2024-12-19 02:52:04,10.0,transfer,0,0,US,low,0,Maria Cooke,0.8132403364533219,0.01
TXN00071502,CUST000177,2024-06-18 14:43:04,12452.55,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,15.452549999999999
TXN00004422,CUST000177,2022-06-13 07:58:04,11197.08,transfer,0,0,US,low,0,Michael Elliott,0.8128292144175497,11.19708
TXN00022723,CUST000177,2022-12-29 14:40:04,4667.56,withdrawal,1,0,US,low,0,Michael Elliott,0.8128292144175497,7.667560000000001
TXN00050119,CUST000177,2023-10-28 04:59:04,1304.38,withdrawal,1,1,PN,low,0,Michael Elliott,0.8128292144175497,6.30438
TXN00075030,CUST000177,2024-07-26 06:04:04,168.42,withdrawal,1,1,BW,low,0,Michael Elliott,0.8128292144175497,5.168419999999999
TXN00058285,CUST000177,2024-01-25 16:03:04,2065.83,withdrawal,1,0,US,low,0,Michael Elliott,0.8128292144175497,5.06583
TXN00024467,CUST000177,2023-01-17 11:17:04,559.68,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.55968
TXN00057967,CUST000177,2024-01-22 06:21:04,392.87,withdrawal,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.39287
TXN00088970,CUST000177,2024-12-25 16:43:04,322.85,payment,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.32285
TXN00076978,CUST000177,2024-08-17 04:39:04,290.58,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.29058
TXN00047119,CUST000177,2023-09-25 14:00:04,208.51,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.20851
TXN00050285,CUST000177,2023-10-30 02:28:04,148.82,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.14882
TXN00091411,CUST000177,2025-01-21 13:35:04,141.45,withdrawal,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.14145
TXN00015996,CUST000177,2022-10-15 22:59:04,91.17,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.09117
TXN00064627,CUST000177,2024-04-04 19:44:04,10.0,deposit,1,0,US,low,0,Michael Elliott,0.8128292144175497,3.01
TXN00092837,CUST000177,2025-02-06 20:01:04,374.38,payment,0,1,NI,low,0,Michael Elliott,0.8128292144175497,2.37438
TXN00089225,CUST000177,2024-12-28 20:40:04,1834.84,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,1.83484
TXN00052038,CUST000177,2023-11-18 08:05:04,857.96,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.8579600000000001
TXN00062151,CUST000177,2024-03-08 07:39:04,377.52,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.37751999999999997
TXN00003593,CUST000177,2022-06-04 05:48:04,376.75,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.37675
TXN00015324,CUST000177,2022-10-08 18:08:04,161.51,transfer,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.16151
TXN00039351,CUST000177,2023-06-30 05:07:04,153.55,deposit,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.15355000000000002
TXN00058954,CUST000177,2024-02-02 06:03:04,91.48,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.09148
TXN00096389,CUST000177,2025-03-17 06:03:04,81.74,transfer,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.08174
TXN00010613,CUST000177,2022-08-19 01:29:04,69.67,transfer,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.06967
TXN00072757,CUST000177,2024-07-02 00:52:04,50.46,transfer,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.05046
TXN00035555,CUST000177,2023-05-19 05:02:04,10.0,withdrawal,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.01
TXN00042608,CUST000177,2023-08-06 10:46:04,10.0,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.01
TXN00058810,CUST000177,2024-01-31 23:17:04,10.0,payment,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.01
TXN00068717,CUST000177,2024-05-18 17:30:04,10.0,deposit,0,0,US,low,0,Michael Elliott,0.8128292144175497,0.01
TXN00090926,CUST004204,2025-01-16 10:07:04,7833.96,payment,0,0,US,low,0,Mary Thompson,0.8128069183404378,7.83396
TXN00024214,CUST004204,2023-01-14 18:27:04,1026.55,deposit,1,1,QA,medium,1,Mary Thompson,0.8128069183404378,7.02655
TXN00060502,CUST004204,2024-02-19 05:15:04,7008.34,payment,0,0,US,low,0,Mary Thompson,0.8128069183404378,7.0083400000000005
TXN00035698,CUST004204,2023-05-20 17:32:04,1482.17,deposit,1,0,US,low,0,Mary Thompson,0.8128069183404378,4.48217
TXN00063007,CUST004204,2024-03-18 03:01:04,830.68,withdrawal,1,0,US,low,0,Mary Thompson,0.8128069183404378,3.83068
TXN00097479,CUST004204,2025-03-29 00:15:04,101.29,deposit,1,0,US,low,0,Mary Thompson,0.8128069183404378,3.10129
TXN00025529,CUST004204,2023-01-29 02:13:04,176.46,deposit,0,1,CV,low,0,Mary Thompson,0.8128069183404378,2.17646
TXN00081446,CUST004204,2024-10-04 04:18:04,18.84,transfer,0,1,AR,low,0,Mary Thompson,0.8128069183404378,2.01884
TXN00060772,CUST004204,2024-02-22 05:09:04,1127.92,payment,0,0,US,low,0,Mary Thompson,0.8128069183404378,1.12792
TXN00093071,CUST004204,2025-02-09 05:48:04,173.14,payment,0,0,US,low,0,Mary Thompson,0.8128069183404378,0.17314
TXN00078309,CUST004204,2024-08-31 22:41:04,130.27,payment,0,0,US,low,0,Mary Thompson,0.8128069183404378,0.13027
TXN00036441,CUST003140,2023-05-29 09:44:04,7749.22,withdrawal,1,1,MC,low,0,Katie Brown,0.8127578327439007,12.749220000000001
TXN00062103,CUST003140,2024-03-07 19:59:04,7840.11,deposit,1,0,US,low,0,Katie Brown,0.8127578327439007,10.84011
TXN00094944,CUST003140,2025-03-01 13:32:04,1321.14,deposit,1,0,US,low,0,Katie Brown,0.8127578327439007,4.32114
TXN00050430,CUST003140,2023-10-31 17:50:04,1003.62,withdrawal,1,0,US,low,0,Katie Brown,0.8127578327439007,4.00362
TXN00085441,CUST003140,2024-11-16 12:51:04,400.27,deposit,1,0,US,low,0,Katie Brown,0.8127578327439007,3.40027
TXN00076258,CUST003140,2024-08-09 03:01:04,372.68,withdrawal,1,0,US,low,0,Katie Brown,0.8127578327439007,3.37268
TXN00074724,CUST003140,2024-07-23 00:14:04,209.34,payment,0,1,CR,low,0,Katie Brown,0.8127578327439007,2.20934
TXN00023417,CUST003140,2023-01-06 00:54:04,10.0,deposit,0,1,UA,low,0,Katie Brown,0.8127578327439007,2.01
TXN00093489,CUST003140,2025-02-14 01:22:04,1398.76,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,1.39876
TXN00005700,CUST003140,2022-06-27 05:57:04,1241.06,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,1.24106
TXN00042369,CUST003140,2023-08-03 17:00:04,1035.02,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,1.03502
TXN00039422,CUST003140,2023-07-01 04:26:04,953.07,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,0.9530700000000001
TXN00057558,CUST003140,2024-01-17 13:16:04,392.6,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,0.3926
TXN00006708,CUST003140,2022-07-07 15:11:04,292.04,payment,0,0,US,low,0,Katie Brown,0.8127578327439007,0.29204
TXN00030149,CUST003140,2023-03-21 06:34:04,235.01,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,0.23501
TXN00003607,CUST003140,2022-06-04 09:58:04,75.23,deposit,0,0,US,low,0,Katie Brown,0.8127578327439007,0.07523
TXN00018002,CUST003140,2022-11-07 04:27:04,10.0,transfer,0,0,US,low,0,Katie Brown,0.8127578327439007,0.01
TXN00059639,CUST008093,2024-02-09 07:47:04,8712.6,transfer,0,0,US,low,0,Sherry Franco,0.8127546482794835,8.7126
TXN00090622,CUST008093,2025-01-12 19:09:04,1505.15,transfer,1,0,US,low,0,Sherry Franco,0.8127546482794835,4.50515
TXN00005842,CUST008093,2022-06-28 16:08:04,807.96,withdrawal,1,0,US,low,0,Sherry Franco,0.8127546482794835,3.80796
TXN00054381,CUST008093,2023-12-13 04:34:04,246.3,withdrawal,1,0,US,low,0,Sherry Franco,0.8127546482794835,3.2463
TXN00009608,CUST008093,2022-08-08 04:53:04,221.03,transfer,0,1,QA,medium,1,Sherry Franco,0.8127546482794835,3.22103
TXN00092212,CUST008093,2025-01-30 22:27:04,74.75,payment,0,1,CZ,low,0,Sherry Franco,0.8127546482794835,2.07475
TXN00026829,CUST008093,2023-02-12 06:47:04,468.47,transfer,0,0,US,low,0,Sherry Franco,0.8127546482794835,0.46847000000000005
TXN00090608,CUST004678,2025-01-12 15:10:04,8502.3,transfer,0,0,US,low,0,Jennifer Barrett,0.8127473103736514,8.5023
TXN00009921,CUST004678,2022-08-11 12:28:04,8376.4,transfer,0,0,US,low,0,Jennifer Barrett,0.8127473103736514,8.3764
TXN00073095,CUST004678,2024-07-05 22:59:04,327.93,withdrawal,1,0,US,low,0,Jennifer Barrett,0.8127473103736514,3.32793
TXN00085983,CUST004678,2024-11-22 19:51:04,300.26,deposit,1,0,US,low,0,Jennifer Barrett,0.8127473103736514,3.3002599999999997
TXN00023478,CUST004678,2023-01-06 18:19:04,177.45,payment,0,1,FK,low,0,Jennifer Barrett,0.8127473103736514,2.17745
TXN00045831,CUST004678,2023-09-11 06:41:04,182.81,payment,0,0,US,low,0,Jennifer Barrett,0.8127473103736514,0.18281
TXN00022451,CUST002753,2022-12-26 09:49:04,10641.36,withdrawal,1,0,US,low,0,Linda Atkinson,0.8126471355092926,13.64136
TXN00076513,CUST002753,2024-08-12 01:55:04,10668.73,transfer,0,0,US,low,0,Linda Atkinson,0.8126471355092926,10.66873
TXN00015021,CUST002753,2022-10-05 06:03:04,4321.1,withdrawal,1,0,US,low,0,Linda Atkinson,0.8126471355092926,7.3211
TXN00014016,CUST002753,2022-09-24 09:50:04,140.46,withdrawal,1,0,US,low,0,Linda Atkinson,0.8126471355092926,3.14046
TXN00032802,CUST002753,2023-04-18 21:52:04,985.19,transfer,0,0,US,low,0,Linda Atkinson,0.8126471355092926,0.98519
