transaction_id,customer_id,transaction_date,amount,transaction_type,is_cash_transaction,is_cross_border,country_code,risk_rating,country_risk_score,name,suspicious_probability,transaction_risk_score
TXN00006246,CUST000312,2024-04-30 00:25:09,1332.55,transfer,0,1,GQ,medium,1,Victor Taylor,0.6474476613646115,4.3325499999999995
TXN00007457,CUST000312,2024-09-02 02:09:09,1163.43,withdrawal,1,0,US,low,0,Victor Taylor,0.6474476613646115,4.16343
TXN00002665,CUST000312,2023-03-24 14:41:09,315.91,deposit,1,0,US,low,0,Victor Taylor,0.6474476613646115,3.31591
TXN00001093,CUST000312,2022-10-06 13:01:09,192.31,deposit,1,0,US,low,0,Victor Taylor,0.6474476613646115,3.19231
TXN00003126,CUST000312,2023-05-09 20:50:09,157.98,deposit,1,0,US,low,0,Victor Taylor,0.6474476613646115,3.15798
TXN00003492,CUST000312,2023-06-18 23:56:09,47.31,withdrawal,1,0,US,low,0,Victor Taylor,0.6474476613646115,3.04731
TXN00006540,CUST000312,2024-05-31 13:17:09,827.17,payment,0,0,US,low,0,Victor Taylor,0.6474476613646115,0.82717
TXN00004165,CUST000312,2023-09-06 06:31:09,376.71,payment,0,0,US,low,0,Victor Taylor,0.6474476613646115,0.37671
TXN00007509,CUST000312,2024-09-07 21:16:09,151.01,payment,0,0,US,low,0,Victor Taylor,0.6474476613646115,0.15100999999999998
TXN00000804,CUST000312,2022-09-06 23:07:09,117.51,deposit,0,0,US,low,0,Victor Taylor,0.6474476613646115,0.11751
TXN00002265,CUST000312,2023-02-09 05:26:09,79.02,transfer,0,0,US,low,0,Victor Taylor,0.6474476613646115,0.07901999999999999
TXN00001579,CUST000312,2022-11-29 13:35:09,21.74,transfer,0,0,US,low,0,Victor Taylor,0.6474476613646115,0.02174
TXN00001792,CUST000446,2022-12-20 22:31:09,741.65,withdrawal,1,1,KR,low,0,Tracy Montoya,0.6460671835769848,5.74165
TXN00001573,CUST000446,2022-11-28 23:10:09,1278.51,deposit,1,0,US,low,0,Tracy Montoya,0.6460671835769848,4.27851
TXN00001066,CUST000446,2022-10-03 22:47:09,407.82,payment,0,1,PA,medium,1,Tracy Montoya,0.6460671835769848,3.40782
TXN00005766,CUST000446,2024-03-07 12:11:09,380.34,deposit,1,0,US,low,0,Tracy Montoya,0.6460671835769848,3.38034
TXN00003500,CUST000446,2023-06-20 00:01:09,348.54,withdrawal,1,0,US,low,0,Tracy Montoya,0.6460671835769848,3.34854
TXN00000829,CUST000446,2022-09-09 22:17:09,225.02,withdrawal,1,0,US,low,0,Tracy Montoya,0.6460671835769848,3.2250199999999998
TXN00009610,CUST000446,2025-04-26 21:08:09,141.0,withdrawal,1,0,US,low,0,Tracy Montoya,0.6460671835769848,3.141
TXN00001802,CUST000446,2022-12-22 07:34:09,413.64,transfer,0,0,US,low,0,Tracy Montoya,0.6460671835769848,0.41364
TXN00001767,CUST000446,2022-12-19 00:33:09,201.71,transfer,0,0,US,low,0,Tracy Montoya,0.6460671835769848,0.20171
TXN00005065,CUST000446,2023-12-16 18:13:09,177.21,payment,0,0,US,low,0,Tracy Montoya,0.6460671835769848,0.17721
TXN00000752,CUST000937,2022-09-01 14:02:09,326.92,payment,0,0,US,low,0,Amanda Harvey,0.6449935149235462,0.32692
TXN00003726,CUST000880,2023-07-17 15:46:09,893.51,withdrawal,1,0,US,low,0,Richard Adams,0.6436997930218686,3.89351
TXN00005589,CUST000880,2024-02-14 12:40:09,378.45,transfer,0,0,US,low,0,Richard Adams,0.6436997930218686,0.37845
TXN00006995,CUST000880,2024-07-19 09:21:09,275.83,transfer,0,0,US,low,0,Richard Adams,0.6436997930218686,0.27582999999999996
TXN00000547,CUST000041,2022-08-11 09:50:09,11369.24,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,11.36924
TXN00002037,CUST000041,2023-01-15 07:58:09,6318.33,withdrawal,1,0,US,low,0,Paula Moreno,0.6400297955031299,9.31833
TXN00003252,CUST000041,2023-05-22 19:12:09,6802.92,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,6.80292
TXN00006438,CUST000041,2024-05-20 06:31:09,433.79,transfer,1,1,BE,medium,1,Paula Moreno,0.6400297955031299,6.43379
TXN00007805,CUST000041,2024-10-08 15:39:09,57.07,deposit,1,1,PH,medium,1,Paula Moreno,0.6400297955031299,6.0570699999999995
TXN00002044,CUST000041,2023-01-16 00:16:09,1909.14,withdrawal,1,0,US,low,0,Paula Moreno,0.6400297955031299,4.90914
TXN00000695,CUST000041,2022-08-26 13:21:09,276.2,transfer,0,1,MS,high,2,Paula Moreno,0.6400297955031299,4.2762
TXN00000810,CUST000041,2022-09-07 13:44:09,214.85,withdrawal,1,0,US,low,0,Paula Moreno,0.6400297955031299,3.21485
TXN00006742,CUST000041,2024-06-21 17:09:09,10.0,transfer,1,0,US,low,0,Paula Moreno,0.6400297955031299,3.01
TXN00002335,CUST000041,2023-02-16 17:25:09,346.28,payment,0,1,MG,low,0,Paula Moreno,0.6400297955031299,2.34628
TXN00002250,CUST000041,2023-02-07 08:04:09,1300.97,payment,0,0,US,low,0,Paula Moreno,0.6400297955031299,1.30097
TXN00009845,CUST000041,2025-05-24 06:52:09,939.26,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.93926
TXN00006122,CUST000041,2024-04-15 21:31:09,494.31,payment,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.49431
TXN00009028,CUST000041,2025-02-19 20:46:09,394.06,payment,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.39406
TXN00005519,CUST000041,2024-02-05 15:08:09,343.54,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.34354
TXN00007919,CUST000041,2024-10-20 05:44:09,322.2,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.3222
TXN00008452,CUST000041,2024-12-14 15:06:09,319.89,withdrawal,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.31989
TXN00009551,CUST000041,2025-04-19 14:05:09,310.29,payment,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.31029
TXN00002309,CUST000041,2023-02-14 08:52:09,240.23,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.24023
TXN00006621,CUST000041,2024-06-09 19:37:09,239.4,deposit,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.2394
TXN00000182,CUST000041,2022-07-01 15:04:09,228.29,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.22829
TXN00009183,CUST000041,2025-03-08 20:24:09,150.67,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.15067
TXN00003043,CUST000041,2023-05-01 19:09:09,124.82,deposit,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.12481999999999999
TXN00004261,CUST000041,2023-09-15 18:56:09,89.75,payment,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.08975
TXN00009811,CUST000041,2025-05-21 11:44:09,67.14,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.06714
TXN00008370,CUST000041,2024-12-05 17:55:09,48.1,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.048100000000000004
TXN00007563,CUST000041,2024-09-14 12:30:09,10.0,transfer,0,0,US,low,0,Paula Moreno,0.6400297955031299,0.01
TXN00007780,CUST000244,2024-10-06 14:44:09,13601.69,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,16.60169
TXN00004402,CUST000244,2023-10-02 19:50:09,8570.93,transfer,0,1,MR,medium,1,Brandon Bailey MD,0.6396981754107777,11.57093
TXN00001790,CUST000244,2022-12-20 19:36:09,7460.8,transfer,0,1,MS,high,2,Brandon Bailey MD,0.6396981754107777,11.460799999999999
TXN00002696,CUST000244,2023-03-27 09:30:09,11123.32,payment,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,11.12332
TXN00009025,CUST000244,2025-02-19 09:48:09,7928.47,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,10.92847
TXN00005862,CUST000244,2024-03-17 21:12:09,425.58,deposit,1,1,CK,medium,1,Brandon Bailey MD,0.6396981754107777,6.42558
TXN00004542,CUST000244,2023-10-18 18:52:09,1274.83,deposit,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,4.27483
TXN00006007,CUST000244,2024-04-02 19:09:09,875.44,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.87544
TXN00005501,CUST000244,2024-02-03 15:43:09,717.52,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.71752
TXN00001286,CUST000244,2022-10-25 01:39:09,338.46,transfer,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.33846
TXN00008695,CUST000244,2025-01-10 16:34:09,245.03,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.24503
TXN00006352,CUST000244,2024-05-11 22:59:09,187.84,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.18784
TXN00005076,CUST000244,2023-12-18 00:27:09,162.37,deposit,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.16237
TXN00000264,CUST000244,2022-07-09 23:18:09,63.23,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.06323
TXN00007157,CUST000244,2024-08-04 04:15:09,10.0,withdrawal,1,0,US,low,0,Brandon Bailey MD,0.6396981754107777,3.01
TXN00007203,CUST000244,2024-08-09 04:19:09,499.01,payment,0,1,GY,low,0,Brandon Bailey MD,0.6396981754107777,2.49901
TXN00003040,CUST000244,2023-05-01 15:13:09,218.12,transfer,0,1,TO,low,0,Brandon Bailey MD,0.6396981754107777,2.21812
TXN00000957,CUST000244,2022-09-21 22:43:09,10.0,transfer,0,1,AG,low,0,Brandon Bailey MD,0.6396981754107777,2.01
TXN00007334,CUST000244,2024-08-22 02:37:09,859.57,payment,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.8595700000000001
TXN00000137,CUST000244,2022-06-24 22:47:09,585.42,deposit,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.5854199999999999
TXN00002712,CUST000244,2023-03-29 03:16:09,522.55,payment,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.52255
TXN00000816,CUST000244,2022-09-09 01:03:09,452.65,transfer,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.45265
TXN00001974,CUST000244,2023-01-09 11:43:09,318.82,transfer,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.31882
TXN00007675,CUST000244,2024-09-26 12:56:09,87.32,transfer,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.08732
TXN00003328,CUST000244,2023-06-01 00:45:09,10.0,transfer,0,0,US,low,0,Brandon Bailey MD,0.6396981754107777,0.01
TXN00004224,CUST000554,2023-09-11 14:02:09,515.76,withdrawal,1,0,US,low,0,Barbara Hester,0.6360625690945979,3.51576
TXN00007734,CUST000554,2024-10-01 19:10:09,283.2,withdrawal,1,0,US,low,0,Barbara Hester,0.6360625690945979,3.2832
TXN00009194,CUST000554,2025-03-10 15:22:09,120.66,deposit,1,0,US,low,0,Barbara Hester,0.6360625690945979,3.12066
TXN00000272,CUST000554,2022-07-10 23:51:09,23.92,payment,1,0,US,low,0,Barbara Hester,0.6360625690945979,3.02392
TXN00004325,CUST000554,2023-09-25 12:25:09,10.0,payment,1,0,US,low,0,Barbara Hester,0.6360625690945979,3.01
TXN00005379,CUST000554,2024-01-22 18:34:09,545.17,transfer,0,0,US,low,0,Barbara Hester,0.6360625690945979,0.5451699999999999
TXN00000708,CUST000554,2022-08-28 06:51:09,430.61,deposit,0,0,US,low,0,Barbara Hester,0.6360625690945979,0.43061
TXN00004525,CUST000554,2023-10-16 22:09:09,325.7,transfer,0,0,US,low,0,Barbara Hester,0.6360625690945979,0.3257
TXN00009330,CUST000554,2025-03-23 17:14:09,232.51,payment,0,0,US,low,0,Barbara Hester,0.6360625690945979,0.23251
TXN00002776,CUST000190,2023-04-05 13:41:09,133.95,withdrawal,1,1,SS,low,0,Jessica Gross,0.6350030319146807,5.1339500000000005
TXN00005305,CUST000190,2024-01-15 11:33:09,90.38,withdrawal,1,1,RS,low,0,Jessica Gross,0.6350030319146807,5.09038
TXN00002623,CUST000190,2023-03-19 23:48:09,587.54,deposit,1,0,US,low,0,Jessica Gross,0.6350030319146807,3.5875399999999997
TXN00007240,CUST000190,2024-08-13 03:39:09,428.93,transfer,1,0,US,low,0,Jessica Gross,0.6350030319146807,3.4289300000000003
TXN00001950,CUST000190,2023-01-06 08:28:09,152.51,withdrawal,1,0,US,low,0,Jessica Gross,0.6350030319146807,3.15251
TXN00003106,CUST000190,2023-05-08 00:29:09,10.0,deposit,1,0,US,low,0,Jessica Gross,0.6350030319146807,3.01
TXN00004942,CUST000190,2023-12-01 12:17:09,364.18,deposit,0,1,PM,low,0,Jessica Gross,0.6350030319146807,2.36418
TXN00009091,CUST000190,2025-02-25 15:09:09,256.13,deposit,0,1,IO,low,0,Jessica Gross,0.6350030319146807,2.2561299999999997
TXN00003301,CUST000190,2023-05-29 08:56:09,492.34,deposit,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.49234
TXN00008661,CUST000190,2025-01-06 06:58:09,477.21,transfer,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.47720999999999997
TXN00003100,CUST000190,2023-05-07 13:43:09,289.44,transfer,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.28944
TXN00003768,CUST000190,2023-07-22 09:19:09,191.62,withdrawal,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.19162
TXN00006805,CUST000190,2024-06-28 04:40:09,184.6,deposit,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.1846
TXN00003104,CUST000190,2023-05-07 21:20:09,144.93,transfer,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.14493
TXN00009920,CUST000190,2025-06-01 20:00:09,58.29,transfer,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.05829
TXN00000344,CUST000190,2022-07-19 07:04:09,35.83,payment,0,0,US,low,0,Jessica Gross,0.6350030319146807,0.03583
TXN00006216,CUST000542,2024-04-27 00:03:09,6719.06,payment,0,1,AX,low,0,Sean Moore,0.6344480111130641,8.71906
TXN00007904,CUST000542,2024-10-18 10:33:09,5991.9,deposit,0,0,US,low,0,Sean Moore,0.6344480111130641,5.991899999999999
TXN00004290,CUST000542,2023-09-20 20:39:09,1410.29,withdrawal,1,0,US,low,0,Sean Moore,0.6344480111130641,4.41029
TXN00008547,CUST000542,2024-12-24 22:39:09,473.37,deposit,1,0,US,low,0,Sean Moore,0.6344480111130641,3.47337
TXN00003476,CUST000542,2023-06-16 20:07:09,350.5,transfer,0,1,BE,medium,1,Sean Moore,0.6344480111130641,3.3505
TXN00001529,CUST000542,2022-11-24 07:34:09,263.43,payment,1,0,US,low,0,Sean Moore,0.6344480111130641,3.26343
TXN00003327,CUST000542,2023-06-01 00:09:09,135.78,deposit,1,0,US,low,0,Sean Moore,0.6344480111130641,3.13578
TXN00000821,CUST000542,2022-09-09 07:36:09,1281.49,deposit,0,0,US,low,0,Sean Moore,0.6344480111130641,1.28149
TXN00006694,CUST000542,2024-06-17 13:00:09,451.71,transfer,0,0,US,low,0,Sean Moore,0.6344480111130641,0.45171
TXN00006186,CUST000542,2024-04-23 06:03:09,151.27,payment,0,0,US,low,0,Sean Moore,0.6344480111130641,0.15127000000000002
TXN00008333,CUST000542,2024-12-01 19:10:09,53.87,deposit,0,0,US,low,0,Sean Moore,0.6344480111130641,0.053869999999999994
TXN00002043,CUST000248,2023-01-15 20:35:09,9563.01,transfer,1,0,US,low,0,Frank Cordova,0.6343894212354563,12.56301
TXN00003692,CUST000248,2023-07-14 00:54:09,96.55,deposit,1,1,PW,high,2,Frank Cordova,0.6343894212354563,7.096550000000001
TXN00008029,CUST000248,2024-11-01 07:46:09,1590.91,withdrawal,1,0,US,low,0,Frank Cordova,0.6343894212354563,4.59091
TXN00000674,CUST000248,2022-08-24 12:06:09,394.12,deposit,1,0,US,low,0,Frank Cordova,0.6343894212354563,3.39412
TXN00004364,CUST000248,2023-09-30 00:39:09,10.0,withdrawal,1,0,US,low,0,Frank Cordova,0.6343894212354563,3.01
TXN00000863,CUST000248,2022-09-12 11:13:09,1267.82,transfer,0,0,US,low,0,Frank Cordova,0.6343894212354563,1.26782
TXN00006312,CUST000248,2024-05-07 05:43:09,383.11,withdrawal,0,0,US,low,0,Frank Cordova,0.6343894212354563,0.38311
TXN00000018,CUST000248,2022-06-14 05:02:09,145.63,deposit,0,0,US,low,0,Frank Cordova,0.6343894212354563,0.14562999999999998
TXN00006634,CUST000248,2024-06-10 19:33:09,123.13,payment,0,0,US,low,0,Frank Cordova,0.6343894212354563,0.12312999999999999
TXN00003338,CUST000474,2023-06-02 07:03:09,7196.48,withdrawal,0,0,US,low,0,Evelyn Williams,0.6319564579953553,7.196479999999999
TXN00001201,CUST000474,2022-10-16 14:57:09,313.54,withdrawal,1,0,US,low,0,Evelyn Williams,0.6319564579953553,3.31354
TXN00007279,CUST000474,2024-08-16 10:10:09,97.39,deposit,1,0,US,low,0,Evelyn Williams,0.6319564579953553,3.09739
TXN00008263,CUST000474,2024-11-24 11:49:09,1332.28,deposit,0,0,US,low,0,Evelyn Williams,0.6319564579953553,1.33228
TXN00001108,CUST000474,2022-10-08 09:31:09,102.28,payment,0,0,US,low,0,Evelyn Williams,0.6319564579953553,0.10228
TXN00008710,CUST000429,2025-01-12 10:01:09,1452.56,withdrawal,1,0,US,low,0,Robin Santiago,0.630180632526717,4.45256
TXN00001131,CUST000429,2022-10-10 18:45:09,459.58,withdrawal,1,0,US,low,0,Robin Santiago,0.630180632526717,3.45958
TXN00006317,CUST000429,2024-05-07 19:04:09,451.79,transfer,0,1,PK,medium,1,Robin Santiago,0.630180632526717,3.45179
TXN00003107,CUST000429,2023-05-08 04:35:09,154.16,withdrawal,1,0,US,low,0,Robin Santiago,0.630180632526717,3.15416
TXN00006158,CUST000429,2024-04-20 16:39:09,112.34,payment,0,0,US,low,0,Robin Santiago,0.630180632526717,0.11234000000000001
TXN00003273,CUST000429,2023-05-25 10:11:09,107.7,transfer,0,0,US,low,0,Robin Santiago,0.630180632526717,0.1077
TXN00008310,CUST000237,2024-11-28 06:43:09,241.11,deposit,1,1,LV,low,0,Andrew Reynolds,0.6297854180991697,5.24111
TXN00003262,CUST000237,2023-05-23 21:28:09,891.6,deposit,1,0,US,low,0,Andrew Reynolds,0.6297854180991697,3.8916
TXN00009410,CUST000237,2025-04-01 12:05:09,246.41,transfer,0,1,MQ,medium,1,Andrew Reynolds,0.6297854180991697,3.24641
TXN00001878,CUST000237,2022-12-30 12:52:09,159.84,withdrawal,1,0,US,low,0,Andrew Reynolds,0.6297854180991697,3.15984
TXN00009681,CUST000237,2025-05-05 03:35:09,83.93,deposit,1,0,US,low,0,Andrew Reynolds,0.6297854180991697,3.08393
TXN00001168,CUST000237,2022-10-13 19:20:09,67.2,withdrawal,1,0,US,low,0,Andrew Reynolds,0.6297854180991697,3.0672
TXN00007558,CUST000237,2024-09-14 00:41:09,39.8,deposit,1,0,US,low,0,Andrew Reynolds,0.6297854180991697,3.0398
TXN00009679,CUST000237,2025-05-05 01:18:09,157.44,transfer,0,1,SK,low,0,Andrew Reynolds,0.6297854180991697,2.15744
TXN00006334,CUST000237,2024-05-10 02:12:09,595.12,payment,0,0,US,low,0,Andrew Reynolds,0.6297854180991697,0.59512
TXN00006515,CUST000237,2024-05-29 08:01:09,366.57,deposit,0,0,US,low,0,Andrew Reynolds,0.6297854180991697,0.36657
TXN00000693,CUST000237,2022-08-26 10:33:09,296.28,transfer,0,0,US,low,0,Andrew Reynolds,0.6297854180991697,0.29628
TXN00004698,CUST000237,2023-11-04 01:15:09,239.56,deposit,0,0,US,low,0,Andrew Reynolds,0.6297854180991697,0.23956
TXN00000104,CUST000237,2022-06-21 15:28:09,205.09,withdrawal,0,0,US,low,0,Andrew Reynolds,0.6297854180991697,0.20509
TXN00002311,CUST000237,2023-02-14 09:52:09,10.0,transfer,0,0,US,low,0,Andrew Reynolds,0.6297854180991697,0.01
TXN00009637,CUST000919,2025-04-29 23:10:09,177.77,withdrawal,1,0,US,low,0,Bryan Moore,0.6294906961965592,3.17777
TXN00005969,CUST000919,2024-03-29 06:07:09,159.03,withdrawal,0,0,US,low,0,Bryan Moore,0.6294906961965592,0.15903
TXN00002955,CUST000847,2023-04-23 01:58:09,1004.27,deposit,1,0,US,low,0,Brandi Haney,0.6292826096895042,4.00427
TXN00008148,CUST000847,2024-11-13 17:05:09,10.0,transfer,0,0,US,low,0,Brandi Haney,0.6292826096895042,0.01
TXN00003077,CUST000978,2023-05-05 05:17:09,10.0,deposit,1,0,US,low,0,Margaret Tanner,0.6266626240451388,3.01
TXN00003921,CUST000978,2023-08-09 08:29:09,230.59,deposit,0,0,US,low,0,Margaret Tanner,0.6266626240451388,0.23059000000000002
TXN00009998,CUST000978,2025-06-12 05:41:09,217.29,payment,0,0,US,low,0,Margaret Tanner,0.6266626240451388,0.21728999999999998
TXN00003117,CUST000448,2023-05-09 04:15:09,192.21,withdrawal,1,1,FO,low,0,Shelly Spencer,0.6263686503917397,5.19221
TXN00001472,CUST000448,2022-11-16 13:01:09,312.13,transfer,0,1,HN,high,2,Shelly Spencer,0.6263686503917397,4.31213
TXN00007136,CUST000448,2024-08-02 15:33:09,114.6,withdrawal,1,0,US,low,0,Shelly Spencer,0.6263686503917397,3.1146
TXN00009197,CUST000448,2025-03-11 00:10:09,77.8,withdrawal,1,0,US,low,0,Shelly Spencer,0.6263686503917397,3.0778
TXN00002669,CUST000448,2023-03-25 02:00:09,348.51,deposit,0,0,US,low,0,Shelly Spencer,0.6263686503917397,0.34851
TXN00009807,CUST000448,2025-05-21 00:31:09,297.44,withdrawal,0,0,US,low,0,Shelly Spencer,0.6263686503917397,0.29744
TXN00005197,CUST000448,2023-12-31 23:47:09,269.03,transfer,0,0,US,low,0,Shelly Spencer,0.6263686503917397,0.26903
TXN00009593,CUST000448,2025-04-24 19:44:09,111.96,payment,0,0,US,low,0,Shelly Spencer,0.6263686503917397,0.11195999999999999
TXN00003794,CUST000448,2023-07-25 13:40:09,39.49,withdrawal,0,0,US,low,0,Shelly Spencer,0.6263686503917397,0.039490000000000004
TXN00003707,CUST000448,2023-07-16 01:09:09,10.0,transfer,0,0,US,low,0,Shelly Spencer,0.6263686503917397,0.01
TXN00001855,CUST000838,2022-12-28 09:30:09,379.42,payment,0,0,US,low,0,Carol Sanders,0.6263582162726348,0.37942000000000004
TXN00008567,CUST000838,2024-12-27 12:32:09,113.27,transfer,0,0,US,low,0,Carol Sanders,0.6263582162726348,0.11327
TXN00002965,CUST000648,2023-04-23 21:31:09,4792.69,withdrawal,1,1,SB,low,0,Molly Rodriguez,0.6237845581213719,9.79269
TXN00000352,CUST000648,2022-07-19 21:54:09,6792.0,payment,0,0,US,low,0,Molly Rodriguez,0.6237845581213719,6.792
TXN00006413,CUST000648,2024-05-18 06:52:09,234.36,deposit,1,1,KW,medium,1,Molly Rodriguez,0.6237845581213719,6.234360000000001
TXN00007826,CUST000648,2024-10-10 21:13:09,567.29,transfer,1,0,US,low,0,Molly Rodriguez,0.6237845581213719,3.56729
TXN00006469,CUST000907,2024-05-24 19:59:09,184.79,transfer,1,0,US,low,0,Michelle Davis DVM,0.6235515521226449,3.18479
TXN00002243,CUST000292,2023-02-06 16:18:09,13095.38,payment,0,1,BO,medium,1,Stephanie Byrd,0.6230500050462018,16.09538
TXN00000464,CUST000292,2022-08-01 08:53:09,13165.89,payment,0,1,GI,low,0,Stephanie Byrd,0.6230500050462018,15.16589
TXN00004177,CUST000292,2023-09-07 14:03:09,9722.24,deposit,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,12.72224
TXN00003089,CUST000292,2023-05-06 08:40:09,8263.89,payment,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,11.26389
TXN00000787,CUST000292,2022-09-04 19:45:09,1356.33,withdrawal,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,4.35633
TXN00009423,CUST000292,2025-04-04 02:34:09,988.68,deposit,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,3.98868
TXN00005227,CUST000292,2024-01-05 09:01:09,525.04,payment,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,3.5250399999999997
TXN00008403,CUST000292,2024-12-09 17:14:09,234.54,withdrawal,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,3.23454
TXN00005394,CUST000292,2024-01-23 23:46:09,198.01,deposit,1,0,US,low,0,Stephanie Byrd,0.6230500050462018,3.19801
TXN00003485,CUST000292,2023-06-18 01:34:09,562.75,transfer,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.56275
TXN00001833,CUST000292,2022-12-25 12:14:09,504.67,payment,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.5046700000000001
TXN00009210,CUST000292,2025-03-12 09:41:09,260.38,transfer,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.26038
TXN00004225,CUST000292,2023-09-11 14:28:09,205.16,deposit,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.20516
TXN00005632,CUST000292,2024-02-19 22:44:09,200.46,transfer,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.20046
TXN00003964,CUST000292,2023-08-13 18:06:09,169.29,payment,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.16929
TXN00000904,CUST000292,2022-09-16 04:25:09,69.09,payment,0,0,US,low,0,Stephanie Byrd,0.6230500050462018,0.06909
TXN00005688,CUST000810,2024-02-26 18:46:09,127.97,withdrawal,1,1,US,low,0,Heather Page,0.6225596740832008,5.1279699999999995
TXN00005579,CUST000810,2024-02-13 13:49:09,429.53,payment,0,1,ST,medium,1,Heather Page,0.6225596740832008,3.4295299999999997
TXN00004756,CUST000671,2023-11-11 01:03:09,5455.8,deposit,1,1,PM,low,0,Chelsea Gill,0.6212064913074531,10.4558
TXN00000008,CUST000671,2022-06-13 10:24:09,522.24,transfer,0,0,US,low,0,Chelsea Gill,0.6212064913074531,0.52224
TXN00000514,CUST000671,2022-08-07 18:27:09,182.95,transfer,0,0,US,low,0,Chelsea Gill,0.6212064913074531,0.18295
TXN00004041,CUST000671,2023-08-23 02:13:09,175.81,payment,0,0,US,low,0,Chelsea Gill,0.6212064913074531,0.17581
TXN00003076,CUST000671,2023-05-05 03:43:09,80.77,withdrawal,0,0,US,low,0,Chelsea Gill,0.6212064913074531,0.08077
TXN00004010,CUST000020,2023-08-20 01:54:09,16671.93,transfer,0,1,SH,low,0,Carla Gray,0.6207436704520779,18.67193
TXN00001999,CUST000020,2023-01-11 22:36:09,11991.36,withdrawal,1,1,KY,medium,1,Carla Gray,0.6207436704520779,17.99136
TXN00002733,CUST000020,2023-03-31 06:24:09,7464.25,deposit,1,1,GB,low,0,Carla Gray,0.6207436704520779,12.46425
TXN00008792,CUST000020,2025-01-24 05:55:09,1274.44,transfer,0,1,SO,high,2,Carla Gray,0.6207436704520779,5.27444
TXN00000459,CUST000020,2022-08-01 01:40:09,283.31,withdrawal,1,0,US,low,0,Carla Gray,0.6207436704520779,3.28331
TXN00005226,CUST000020,2024-01-05 08:12:09,268.76,deposit,1,0,US,low,0,Carla Gray,0.6207436704520779,3.26876
TXN00005636,CUST000020,2024-02-20 08:09:09,263.04,withdrawal,1,0,US,low,0,Carla Gray,0.6207436704520779,3.26304
TXN00000425,CUST000020,2022-07-28 20:46:09,201.58,transfer,1,0,US,low,0,Carla Gray,0.6207436704520779,3.20158
TXN00002449,CUST000020,2023-03-01 13:11:09,121.69,deposit,1,0,US,low,0,Carla Gray,0.6207436704520779,3.12169
