customer_id,name,age,nationality,occupation,pep_status,sanctions_match,suspicious_probability,transaction_count,total_amount
CUST001162,Glenn Gallegos,27,Togo,Sales Representative,0,0,0.7080075949743455,13.0,4699.43
CUST001175,Kyle Andrade,56,Somalia,Financial Analyst,0,0,0.8268524625409788,20.0,19373.670000000002
CUST001179,Jason Graves,31,Curaçao,Unemployed,0,0,0.8285051901999375,15.0,43748.75
CUST001182,Christina Weber,77,Mauritius,Unemployed,0,0,0.6404087575957373,12.0,4093.9
CUST001183,Gregory Chambers,62,Costa Rica,Doctor,0,0,0.7524347014715012,23.0,30027.07
CUST001184,Miss Tina Gordon,20,French Polynesia,Financial Analyst,0,0,0.8135569103589654,26.0,29171.57
CUST001186,John Duncan,60,Réunion,Lawyer,0,0,0.842129983015644,15.0,17059.1
CUST001187,Jennifer Adkins,57,Qatar,Teacher,0,0,0.8394604016543232,16.0,16924.47
CUST001189,Kelly Johnson,56,Mongolia,Consultant,0,0,0.845621646649533,19.0,17718.0
CUST001194,Ashley Parrish,50,Netherlands,Manager,0,0,0.8281636012257791,19.0,15346.81
CUST001208,Dawn Rivera,46,Namibia,Business Owner,0,0,0.6912846225640571,14.0,35145.6
CUST001218,Samantha Zavala MD,82,Faroe Islands,Unemployed,0,0,0.8049652201155085,26.0,21438.76
CUST001219,Jill Conway,66,Saint Pierre and Miquelon,Lawyer,0,0,0.6719539305236519,13.0,12259.179999999998
CUST001226,Tiffany Jackson,79,Iceland,Financial Analyst,0,0,0.7822331741165047,22.0,28606.25
CUST001227,Kimberly Smith,54,Thailand,Manager,0,0,0.767874144998257,24.0,28515.52
CUST001229,Jessica Garcia,65,Holy See (Vatican City State),Sales Representative,0,0,0.8275705234595396,25.0,33253.659999999996
CUST001234,Kristin Andrews,66,Martinique,Sales Representative,0,0,0.6093861504251398,16.0,8673.45
CUST001238,Nicole Richards,54,Algeria,Financial Analyst,0,0,0.7498714310166377,25.0,34429.61
CUST001239,Angel Reilly,78,Solomon Islands,Manager,0,0,0.858898945024539,20.0,33205.14
CUST001242,Matthew Wells,56,Wallis and Futuna,Accountant,0,0,0.6366482590374882,19.0,6598.34
CUST001244,Kimberly Choi,80,Sierra Leone,IT Professional,0,0,0.8106075645972532,15.0,21070.97
CUST001245,Michael Sloan,63,United Kingdom,Doctor,0,0,0.8674794758645479,22.0,23674.25
CUST001249,Theresa Torres,88,Viet Nam,Doctor,0,0,0.6587770022979378,17.0,19945.64
CUST001251,Matthew Hunt,21,Sint Maarten (Dutch part),Engineer,0,0,0.7588021136310136,23.0,13316.54
CUST001252,Daniel Davenport,76,Puerto Rico,Consultant,0,0,0.7304865942707633,37.0,35447.07
CUST001256,Brett Swanson,71,"Palestine, State of",Unemployed,0,0,0.8124141386414184,21.0,19547.25
CUST001258,Manuel Mccullough,58,Zambia,Business Owner,0,0,0.8074748373100236,17.0,19663.82
CUST001264,Nicholas Humphrey,64,"Korea, Democratic People's Republic of",Government Employee,0,0,0.6946805634196846,15.0,16776.94
CUST001271,Kevin Escobar,79,Nauru,Researcher,0,0,0.7914038322640624,28.0,46417.76
CUST001274,Raymond Quinn,49,Angola,Government Employee,0,0,0.587250321283572,17.0,13431.13
CUST001275,John Dixon,30,Mauritius,Accountant,0,0,0.8102568837352093,22.0,18466.58
CUST001280,Nancy Webb,73,Philippines,Business Owner,1,0,0.6542930365509143,27.0,12500.0
CUST001281,Daniel Freeman,84,Seychelles,Lawyer,0,0,0.8354433198449256,22.0,42579.47
CUST001285,Mrs. Michele Boyd,42,Montenegro,Financial Analyst,0,0,0.7539488882987784,26.0,27374.02
CUST001295,Robert Cortez,22,Jamaica,Business Owner,0,0,0.7825445560882052,16.0,19528.219999999998
CUST001297,Alison Williams,35,Uruguay,Manager,0,0,0.8516627961027459,26.0,34977.880000000005
CUST001299,Kenneth Brown,54,Belarus,Business Owner,0,0,0.7527223132403256,16.0,14089.75
CUST001304,Carolyn Greer,57,Afghanistan,IT Professional,0,0,0.827047364493817,19.0,35270.2
CUST001312,Richard Gordon,50,Christmas Island,Student,0,0,0.8495112589111522,20.0,18312.4
CUST001317,Robert Clarke,76,Cook Islands,Sales Representative,0,0,0.6976037688123927,13.0,11530.0
CUST001318,Kevin Figueroa,65,French Southern Territories,Teacher,0,0,0.6149855057396665,23.0,6660.86
CUST001320,John Hall,30,Bahrain,Unemployed,0,0,0.8446434531239042,21.0,42886.79
CUST001321,Diane Mcdowell,62,Sint Maarten (Dutch part),Engineer,0,0,0.6102584934840717,27.0,45157.560000000005
CUST001322,Colin Fletcher,70,Germany,Doctor,0,0,0.8291737998345619,22.0,30936.09
CUST001333,Michael Martin,40,Uganda,Unemployed,0,0,0.8197138982284351,23.0,21377.45
CUST001339,Andrew Cruz,56,Slovakia,Business Owner,1,0,0.7572201066139596,13.0,22839.73
CUST001343,Regina Mitchell,56,Bouvet Island,Financial Analyst,0,0,0.8162926618749397,15.0,29898.059999999998
CUST001344,Kyle Black,83,Gibraltar,Retired,0,0,0.815335275866724,25.0,40477.36
CUST001347,Penny Gomez MD,44,"Korea, Democratic People's Republic of",IT Professional,0,0,0.8370688786110204,18.0,19052.8
CUST001348,Kelly Mclaughlin,34,Congo,Sales Representative,0,0,0.8579607664675817,19.0,27131.07
CUST001349,Brandon Mitchell,77,Italy,Doctor,0,0,0.5620184163810433,21.0,12027.869999999999
CUST001353,Jason Rodriguez,47,Rwanda,Lawyer,0,0,0.7740387438692874,18.0,20119.739999999998
CUST001354,Edward Arroyo,88,"Micronesia, Federated States of",Manager,0,0,0.7662709473310068,21.0,13806.24
CUST001358,Tonya Ellis,54,Gibraltar,Engineer,0,0,0.8158654009946761,15.0,31726.42
CUST001364,Samantha Jones,34,Montserrat,Researcher,0,0,0.8017299266351117,22.0,30508.86
CUST001372,Pamela Weaver,31,Norway,Financial Analyst,0,0,0.8282194736644212,22.0,31223.71
CUST001376,Kenneth Brown,53,Grenada,Consultant,0,0,0.8462543325670104,20.0,32696.190000000002
CUST001383,John Austin,49,"Bonaire, Sint Eustatius and Saba",Consultant,1,0,0.7357239343540237,20.0,11117.130000000001
CUST001388,David Reynolds,46,Viet Nam,Student,0,0,0.8699142698548998,23.0,23421.46
CUST001399,Mariah Thompson,44,Argentina,Student,0,0,0.7507569091687354,25.0,11603.74
CUST001415,Christopher Pena,78,Réunion,Researcher,0,0,0.8098972958126924,26.0,18223.1
CUST001417,Mark Anderson,81,Ireland,IT Professional,0,1,0.6641670315171677,17.0,34515.880000000005
CUST001418,Alyssa Alvarado,42,Suriname,Sales Representative,0,0,0.8138421274735371,19.0,16132.31
CUST001419,Erika Alvarez,41,Lithuania,Teacher,0,0,0.6744713069637434,14.0,6135.51
CUST001421,Wayne Wolfe,35,Andorra,Student,0,0,0.8258530591681834,20.0,34263.34
CUST001428,John Smith,70,Pitcairn,Financial Analyst,0,0,0.7388050034864065,20.0,35340.35
CUST001429,Theresa Woods,25,Singapore,Unemployed,1,0,0.7696655358465263,20.0,24073.809999999998
CUST001432,Justin Foster,67,Armenia,Lawyer,0,0,0.8207247770468219,17.0,30040.8
CUST001435,Phillip Kent,81,Congo,Lawyer,0,0,0.7927021717425727,22.0,22528.98
CUST001437,Rhonda Gutierrez,70,"Korea, Democratic People's Republic of",Sales Representative,0,0,0.7756599640158381,21.0,11829.21
CUST001441,Joseph Lopez,37,Saint Vincent and the Grenadines,IT Professional,0,0,0.792320390589563,21.0,37279.95
CUST001442,Derrick Espinoza,63,Solomon Islands,Consultant,0,0,0.73557333198946,11.0,5069.81
CUST001450,Jessica Rojas,77,"Venezuela, Bolivarian Republic of",Financial Analyst,1,0,0.8238373642608476,18.0,10162.58
CUST001452,Vickie Kennedy,19,Côte d'Ivoire,Retired,0,0,0.6788954227734197,19.0,9913.039999999999
CUST001456,Stephen Boyer,89,Philippines,Unemployed,0,0,0.7720502844321292,27.0,20321.78
CUST001466,Dr. Nicole Trujillo,25,Guernsey,Teacher,0,0,0.8549581135230194,17.0,19949.37
CUST001468,Chad Roach,68,"Virgin Islands, British",Doctor,0,0,0.7460062409560295,17.0,16288.65
CUST001470,Cody Bailey,34,Antarctica,Sales Representative,1,0,0.7917891950125295,15.0,31653.03
CUST001473,Edward Baker,71,Iceland,Manager,1,0,0.9049050945730649,13.0,10934.52
CUST001474,Aaron Little,37,Botswana,Consultant,0,0,0.8203012311910247,22.0,48022.130000000005
CUST001490,Deborah Williams,78,Slovakia,Researcher,0,0,0.5425631058414758,22.0,14088.62
CUST001493,Chelsey Fox,26,Somalia,Doctor,0,0,0.540986020797257,15.0,9785.6
CUST001495,Jennifer Garcia,90,Armenia,Consultant,0,0,0.7367642241390674,18.0,20464.260000000002
CUST001504,Dawn Nixon,21,French Southern Territories,Teacher,0,0,0.6674872479296257,13.0,11668.72
CUST001505,James Barber,23,Oman,Unemployed,0,0,0.8691244273945137,17.0,36872.49
CUST001510,Tammy Moore,58,Yemen,Business Owner,0,0,0.5937953108640722,20.0,15445.09
CUST001512,Kevin Hall,31,Togo,Lawyer,0,0,0.8117708314367111,22.0,26898.45
CUST001513,Anna Ross,29,Greenland,Retired,0,0,0.6865681459253529,11.0,19829.04
CUST001516,Laura Velez,42,China,IT Professional,0,0,0.5253664110445887,24.0,42643.32
CUST001517,Elizabeth Cross,62,Mauritius,Financial Analyst,0,0,0.7953466329736862,27.0,30415.57
CUST001522,Richard Reyes,70,Barbados,Manager,0,0,0.8669635929440538,17.0,28175.77
CUST001523,Andrew Fernandez,72,Syrian Arab Republic,Accountant,0,0,0.706148641773992,14.0,13806.09
CUST001526,Kurt Wagner,61,Holy See (Vatican City State),Government Employee,0,0,0.8082734772572485,15.0,16675.55
CUST001548,Kevin Alvarado,37,Slovenia,Retired,0,0,0.8692248931518569,17.0,33808.14
CUST001553,Alicia Dillon,68,Kyrgyzstan,Unemployed,0,0,0.8308187305334775,19.0,21841.32
CUST001555,Ariana Stewart,83,Togo,Accountant,0,1,0.6810854999250453,16.0,13867.119999999999
CUST001558,David Moreno,23,Canada,Doctor,0,0,0.8206917599187773,20.0,21930.5
CUST001561,William Mason,75,Algeria,Government Employee,0,0,0.8299191443118465,19.0,28245.26
CUST001566,Tyler Salazar,38,Belize,Financial Analyst,0,0,0.5324668723473348,19.0,40656.81
CUST001573,Brianna Fitzpatrick,19,Eswatini,Doctor,0,0,0.8384728381094722,14.0,23492.07
CUST001574,Emily Grant,54,French Guiana,Student,0,0,0.8195315271555015,15.0,13546.759999999998
CUST001580,Cody Farmer,31,Gabon,Consultant,0,0,0.720571225700822,22.0,18004.9
CUST001581,Debra Bradley,19,Eswatini,Retired,0,0,0.6833331672976093,14.0,6216.18
CUST001585,Samuel Henry,83,Antarctica,Sales Representative,0,0,0.5319005370052201,18.0,10836.47
CUST001586,Corey Johnson,52,Montenegro,Retired,0,0,0.7892189262371211,21.0,16915.08
CUST001587,Alexis Nelson,22,French Guiana,IT Professional,0,0,0.8304800410732274,16.0,27972.09
CUST001593,Logan Newton,40,Montserrat,Government Employee,0,0,0.8749891573272872,16.0,25298.95
CUST001594,Kelly Liu,64,Togo,Student,0,0,0.8170210038269546,21.0,34053.12
CUST001605,Jason Hayes,60,Algeria,Teacher,0,0,0.8648541106592326,15.0,17145.86
CUST001606,Kevin Marquez,18,Timor-Leste,Financial Analyst,0,0,0.7413043705648935,17.0,24487.02
CUST001607,Jesse Wright,74,Oman,Financial Analyst,0,0,0.6769260815296271,15.0,3890.93
CUST001610,Jack Mills,54,Mongolia,IT Professional,0,0,0.8004456809034793,24.0,24138.09
CUST001614,Brittany Melton,61,Slovakia,Lawyer,0,0,0.8748951404190187,19.0,38039.03
CUST001615,Michael Barnes,73,Belize,Doctor,0,0,0.8247775566466525,21.0,30620.949999999997
CUST001618,Marcus King,78,French Polynesia,Sales Representative,0,0,0.8291165398781017,23.0,44496.02
CUST001622,Kyle Sanchez,54,Luxembourg,Financial Analyst,1,0,0.6575780711926736,14.0,17115.48
CUST001626,Sara Evans,18,Sint Maarten (Dutch part),IT Professional,0,0,0.7406704757145313,19.0,10574.64
CUST001628,Michael Carr,87,Burundi,Engineer,0,0,0.7417304230021421,20.0,13899.949999999999
CUST001635,Kelly Dominguez,70,Eritrea,Retired,0,0,0.8308355410496183,14.0,29872.29
CUST001637,Victoria Webb,67,Mozambique,Teacher,1,0,0.5945676606456874,19.0,6486.19
CUST001653,Maria Olson,25,Montenegro,Unemployed,0,0,0.8374082597184536,14.0,17002.54
CUST001657,Emily Herrera,51,Ireland,Lawyer,0,0,0.8158488065786588,25.0,27813.86
CUST001658,Michael Marsh,82,Madagascar,Business Owner,0,0,0.8376605975834295,16.0,37540.6
CUST001668,Alexander Webb,85,Djibouti,Sales Representative,0,0,0.7930760482222,19.0,18322.469999999998
CUST001687,Anthony Simmons,90,Sudan,Lawyer,0,0,0.8181949182090138,16.0,34284.53
CUST001704,Jason Oliver,77,Kiribati,Retired,0,0,0.7428148815189652,15.0,15191.57
CUST001737,Larry Lane,32,Palau,Lawyer,0,0,0.8581655707991337,21.0,25572.31
CUST001738,Cynthia Shaw,42,Norfolk Island,Researcher,0,0,0.6749360200573861,17.0,20121.329999999998
CUST001739,Joshua Richardson,53,Bulgaria,Financial Analyst,0,0,0.7478732384629468,16.0,15078.73
CUST001740,Laura Bush,68,Guinea-Bissau,Engineer,0,0,0.8220633122222742,20.0,15925.4
CUST001746,Rebecca Edwards,51,Northern Mariana Islands,Accountant,0,0,0.8520823725315847,13.0,31420.5
CUST001749,Jennifer Yu,44,Montenegro,Lawyer,0,0,0.7022485493056589,21.0,49564.21
CUST001753,Anthony Mooney,25,Jamaica,Unemployed,0,0,0.8210332676623453,18.0,18936.65
CUST001757,Alexis Rodriguez,35,Costa Rica,IT Professional,0,0,0.6534832799657033,15.0,5502.47
CUST001760,Kari Lloyd,21,Hong Kong,Business Owner,0,0,0.7394395604069204,17.0,7046.6900000000005
CUST001767,Eric Reese,73,Kazakhstan,IT Professional,0,0,0.8261225143554382,15.0,25442.5
CUST001775,Brett Pena,71,Ecuador,Consultant,0,0,0.8025970755171434,16.0,22644.64
CUST001782,Alexander Davis,38,United States Minor Outlying Islands,Business Owner,0,0,0.8421959889334666,18.0,19368.71
CUST001784,Margaret Erickson,43,Seychelles,Manager,0,0,0.7030829111061,17.0,53392.8
CUST001785,Scott Anderson,26,"Virgin Islands, U.S.",Sales Representative,0,0,0.7279208290923639,18.0,11964.6
CUST001787,Stephanie Dominguez,27,Nauru,Teacher,0,0,0.8493852241815438,16.0,30928.050000000003
CUST001790,Steven Carrillo,41,Grenada,Government Employee,0,0,0.7453206348897011,12.0,19408.45
CUST001797,Susan Baldwin,36,Svalbard and Jan Mayen,Business Owner,0,0,0.8875611737496524,18.0,26818.94
CUST001802,Laura Robertson,53,Seychelles,Government Employee,0,0,0.6664228655525706,25.0,61491.17
CUST001803,Katherine Graham,72,"Bonaire, Sint Eustatius and Saba",Financial Analyst,1,0,0.8770025749391186,24.0,33630.6
CUST001807,Heather Maldonado,50,Pitcairn,Consultant,0,0,0.8118667529234785,22.0,16159.79
CUST001808,Mark Benjamin,38,"Iran, Islamic Republic of",Lawyer,1,0,0.6555284024559812,16.0,15620.65
CUST001810,Joe Miranda,65,Bosnia and Herzegovina,Business Owner,0,0,0.8259595901537077,27.0,37139.19
CUST001812,Connor Dominguez,32,Myanmar,Manager,0,0,0.5164348344918346,21.0,6966.33
CUST001813,Lydia Howard,52,Colombia,Lawyer,0,0,0.8814857634139287,14.0,23837.289999999997
CUST001815,Corey Cortez,49,Bangladesh,Lawyer,1,0,0.6858717008543299,14.0,12178.63
CUST001817,Elizabeth Ferguson,27,Georgia,Lawyer,0,0,0.6451653067687224,7.0,3422.52
CUST001834,Bryan Thomas,85,Mozambique,Unemployed,0,0,0.7603335888472615,14.0,15170.89
CUST001836,Timothy Williams,49,Brunei Darussalam,Accountant,0,0,0.7843236022137416,22.0,38944.6
CUST001838,Alexis Tucker,53,Singapore,Sales Representative,1,0,0.7585840236815138,17.0,9853.98
CUST001855,Patrick Buckley,38,New Caledonia,Teacher,1,0,0.9285897500535065,19.0,44334.01
CUST001856,Richard Washington,25,Latvia,Unemployed,0,0,0.7472775039026425,25.0,18081.13
CUST001864,Chad Cortez,19,Guadeloupe,Business Owner,0,0,0.834207954331785,14.0,38785.36
CUST001865,Vanessa Harris,61,Suriname,Accountant,0,0,0.8411295668078058,18.0,36409.83
CUST001866,Michael Brown,19,Cameroon,Engineer,0,0,0.8421050141397147,15.0,32500.88
CUST001868,Greg Tanner,47,"Virgin Islands, U.S.",IT Professional,0,0,0.5273083765958454,9.0,12580.89
CUST001871,Angelica Vincent,61,Mozambique,Sales Representative,0,0,0.856616512626804,16.0,26353.12
CUST001872,Zachary Vargas PhD,75,Djibouti,Sales Representative,0,0,0.8104729849285086,18.0,24463.84
CUST001877,John Mack,72,North Macedonia,Business Owner,0,0,0.8577791538197538,24.0,26320.63
CUST001882,Matthew Davis,29,Madagascar,Business Owner,0,0,0.7059461907271977,12.0,11923.39
CUST001885,Raymond Sawyer,29,Albania,Financial Analyst,1,0,0.8575487448846885,18.0,24003.78
CUST001887,Mark Dalton,20,Comoros,Researcher,0,0,0.7191519415388301,12.0,12983.72
CUST001888,Steven Cook,33,Bhutan,Student,0,0,0.7127654891305875,15.0,14902.640000000001
CUST001904,Rebecca Dougherty,40,Saint Kitts and Nevis,Lawyer,0,0,0.8091097799305763,31.0,57025.759999999995
CUST001918,David Washington,39,Saudi Arabia,Unemployed,0,0,0.5661094296286724,18.0,11012.48
CUST001924,Eugene Martinez,59,United Kingdom,Business Owner,0,1,0.5608540873588418,18.0,8083.23
CUST001931,Kara Roberts,84,Ethiopia,Engineer,0,0,0.782768758597241,24.0,26986.05
CUST001939,Diana Johnson,83,United Kingdom,Teacher,1,0,0.7069794445359723,11.0,15035.259999999998
CUST001942,Larry Harding,37,Dominican Republic,Researcher,1,0,0.9253098865617038,17.0,32602.33
CUST001945,Gregory Madden,83,Liberia,Researcher,0,0,0.6955365975810851,20.0,27691.289999999997
CUST001952,Tyler Avila,71,Lesotho,Engineer,0,0,0.7074018660755423,16.0,20933.41
CUST001953,Jason Rocha,69,Liechtenstein,Lawyer,1,0,0.7570449673807463,14.0,13189.13
CUST001975,Michael Barker,49,Kyrgyzstan,IT Professional,0,0,0.5706415975780822,17.0,5295.95
CUST001980,Lisa Guerra,48,American Samoa,Manager,0,0,0.6247526514508859,25.0,12988.33
CUST001984,Eric Cox,19,Luxembourg,Student,0,0,0.6965023352925854,15.0,6138.75
CUST001990,Rachel Jones,26,Viet Nam,Retired,0,0,0.8432805388309607,14.0,22693.65
CUST001997,Ryan Mcmahon,21,Malta,Financial Analyst,0,0,0.704847249732148,27.0,54338.0
CUST002001,Daniel Lee,69,Canada,Researcher,0,0,0.6272098486343569,24.0,14540.08
CUST002006,Henry Gray,80,"Korea, Republic of",Unemployed,0,0,0.7597226334368162,24.0,11205.24
CUST002007,Darren Rodriguez,80,Croatia,Teacher,0,0,0.7865523860001283,19.0,16459.46
CUST002008,Mrs. Ashley Taylor,79,Slovakia,IT Professional,0,0,0.7886876228040254,18.0,10796.91
CUST002019,Amy Hester,27,India,Government Employee,0,0,0.6040167335671527,16.0,20683.72
CUST002021,Ryan Hardy,56,Kazakhstan,Researcher,1,0,0.941991295645462,18.0,24511.61
CUST002026,Ashley King,62,Azerbaijan,Lawyer,0,0,0.8124574662100968,15.0,18989.210000000003
CUST002028,Barry Gregory,53,Saint Martin (French part),Unemployed,0,0,0.8205927116017665,13.0,22806.36
CUST002036,James Stevens,85,Belize,Business Owner,0,1,0.6573551083490713,17.0,13571.76
CUST002038,Michael Henry,69,Niue,IT Professional,0,0,0.7845970125868236,16.0,17343.36
CUST002042,Katie Myers,59,Åland Islands,Lawyer,0,0,0.7977569455045191,18.0,31600.09
CUST002045,Russell Bailey,30,Nigeria,Researcher,0,0,0.7099252806438078,14.0,3987.8700000000003
CUST002056,Michael Rogers,75,Bahrain,Manager,1,0,0.8456442760721978,14.0,19848.88
CUST002061,Jennifer Perez PhD,25,Uruguay,Financial Analyst,1,0,0.8457637530936613,10.0,4674.83
CUST002064,Daniel Flynn,66,Viet Nam,Lawyer,0,0,0.8215775478899406,16.0,14116.179999999998
CUST002072,Patricia Hamilton,25,Tonga,Retired,0,0,0.8144386447162095,18.0,30604.07
CUST002078,Dawn Burke,41,Estonia,Consultant,0,0,0.6990007034145563,17.0,8074.96
CUST002084,Samuel Stuart,48,British Indian Ocean Territory,IT Professional,0,0,0.6009485178103131,14.0,4258.22
CUST002086,Sharon Lester,69,Gabon,Accountant,0,0,0.8413005734295108,19.0,26286.64
CUST002089,Brian Navarro,45,Fiji,IT Professional,0,0,0.8442538368599226,19.0,41038.82
CUST002101,Alisha Rasmussen,83,Oman,Financial Analyst,0,0,0.7843186707763689,20.0,31482.199999999997
CUST002102,Sarah Bates,67,Zimbabwe,Unemployed,0,0,0.7483935537276882,18.0,9649.67
CUST002104,Juan Parker,66,Sudan,Unemployed,0,0,0.820203602576644,20.0,23692.41
CUST002110,Sydney Welch,38,Saint Barthélemy,Engineer,0,0,0.8637426500427664,20.0,22330.93
CUST002114,Michelle Mcdowell,30,Burkina Faso,Business Owner,0,0,0.8458337656118919,16.0,39896.21
CUST002115,Samantha Hale,70,Kazakhstan,Retired,0,0,0.7596587642206081,18.0,12006.7
CUST002123,Melissa Sparks,34,Guadeloupe,Lawyer,0,0,0.8499457388716612,17.0,24360.87
CUST002131,Caroline Morales,47,Poland,Business Owner,0,0,0.8180902418019249,16.0,34868.21
CUST002134,Jessica Mora,68,Denmark,Accountant,0,0,0.5887419735877542,9.0,2621.64
CUST002138,Scott Greene,56,Kazakhstan,Doctor,0,0,0.7823429913977274,18.0,15424.23
CUST002143,Casey Morris,30,Vanuatu,Financial Analyst,0,0,0.7130902085752544,13.0,5961.38
CUST002145,Nancy Scott,25,Viet Nam,Government Employee,0,0,0.6839379045376386,20.0,40476.85
CUST002148,Tracy George,40,El Salvador,Business Owner,0,0,0.821642773286658,13.0,18863.93
CUST002151,Walter Hansen,46,Samoa,Lawyer,0,0,0.8412202296626811,15.0,24066.0
CUST002152,Debbie Gordon,30,"Moldova, Republic of",Teacher,1,0,0.9025942137289724,15.0,18780.87
CUST002153,Sherry Anderson,19,Estonia,Business Owner,1,0,0.7141004198889251,11.0,2165.7000000000003
CUST002158,Pam Baker,40,Montenegro,Student,0,0,0.8100844176088136,23.0,15918.06
CUST002159,Steven Stewart,61,Maldives,Engineer,0,0,0.8114740512681452,17.0,15308.19
CUST002160,Pamela Hernandez DVM,39,Liechtenstein,Lawyer,0,0,0.5541587471937383,15.0,12644.24
CUST002162,David Johnson,54,Liberia,Engineer,0,0,0.7587417263197027,10.0,12023.28
CUST002166,Sharon Martinez,80,"Taiwan, Province of China",IT Professional,0,0,0.8456441627634713,18.0,23543.940000000002
CUST002168,Jordan Nelson,40,Zimbabwe,Government Employee,0,0,0.7410704330797229,22.0,14784.55
CUST002169,Laurie Silva,46,New Caledonia,Doctor,0,0,0.8436153394297432,18.0,24181.51
CUST002171,Billy Tate,56,Albania,Researcher,0,0,0.8396939599217309,24.0,39824.82
CUST002172,Stacy Johnson,42,Wallis and Futuna,Government Employee,0,0,0.7363424098509102,14.0,6003.12
CUST002179,Morgan Bernard,20,Bouvet Island,Lawyer,0,0,0.8796472298864093,10.0,18720.059999999998
CUST002180,Christine Williams,82,United Arab Emirates,Accountant,0,0,0.6145467722005693,14.0,4965.59
CUST002189,Kayla Burns,30,Cayman Islands,Government Employee,0,0,0.7989462919963667,16.0,15452.609999999999
CUST002196,Terry Woods,51,Syrian Arab Republic,Sales Representative,1,0,0.7353627528807298,15.0,12117.210000000001
CUST002204,James Miller,21,Malaysia,Engineer,0,0,0.5083585489430585,26.0,49238.64
CUST002205,Elizabeth Matthews,37,Slovakia,IT Professional,0,0,0.8673176157180706,18.0,32799.53
CUST002210,Abigail Wilson,71,Seychelles,Accountant,0,0,0.7743110907562917,11.0,16539.98
CUST002216,Alan Waller,74,Madagascar,Doctor,0,0,0.6667912352697895,14.0,4608.06
CUST002229,Katherine Klein,47,Burundi,IT Professional,0,0,0.7933542764362769,16.0,23695.85
CUST002237,Bonnie Carter,39,French Polynesia,Business Owner,0,0,0.6578630019166044,22.0,43121.78
CUST002239,Morgan Flynn,47,Saint Martin (French part),Engineer,0,0,0.6336020278695359,15.0,14852.17
CUST002240,Sarah Howell,75,Bahamas,Teacher,0,0,0.7987087267159856,13.0,9777.57
CUST002243,Jason Chaney,36,Faroe Islands,Teacher,0,1,0.6099777626975839,15.0,11141.92
CUST002244,Daniel Williams,65,Nigeria,Accountant,0,0,0.8644443922618642,19.0,33760.509999999995
CUST002251,Michael Robertson,74,Saint Kitts and Nevis,Consultant,0,0,0.8183030327820109,9.0,15975.46
CUST002259,Annette Holland,32,Marshall Islands,Financial Analyst,0,0,0.672104022711025,10.0,28861.82
CUST002261,Jason Mack,64,Gibraltar,Researcher,0,0,0.5484305036834063,17.0,24752.38
CUST002263,Angela Watson,33,Christmas Island,Engineer,0,0,0.8049109124945759,16.0,28630.99
CUST002268,Heidi Johnson,20,Sierra Leone,Student,1,0,0.7349420493858692,16.0,22986.57
CUST002273,Mark Reeves,52,Tunisia,IT Professional,0,0,0.8713214627445219,15.0,16390.63
CUST002284,Diane Davis DDS,21,Jamaica,Consultant,1,0,0.7417556311232645,12.0,13043.81
CUST002285,Nicole Moore,56,Norway,Student,0,0,0.8071736866425451,10.0,12185.44
CUST002287,Raymond Barber,18,"Palestine, State of",Lawyer,0,0,0.8367820223207726,18.0,47294.74
CUST002293,Lori Ferguson,63,Heard Island and McDonald Islands,Sales Representative,0,0,0.5666005859199134,22.0,14491.9
CUST002299,Angela Brown,53,Nigeria,Doctor,0,0,0.6773295432241951,16.0,37812.11
CUST002303,Mr. Jeremiah Galvan MD,24,Indonesia,Engineer,0,0,0.7150117466688901,16.0,5738.13
CUST002320,Sean Nguyen,24,"Moldova, Republic of",Student,0,0,0.7856884448000501,13.0,16108.27
CUST002322,James Weaver,32,"Bolivia, Plurinational State of",Government Employee,0,0,0.780078059983702,12.0,13355.59
CUST002327,Luke Ray,88,Zambia,Student,1,0,0.6406342904735897,13.0,11285.82
CUST002329,Steven Martinez,59,Gabon,Doctor,0,0,0.8418000182418974,18.0,37263.77
CUST002335,Scott Stewart,38,Saint Barthélemy,Unemployed,0,0,0.7993999832398276,9.0,13780.18
CUST002350,Christina Faulkner,78,Falkland Islands (Malvinas),Unemployed,0,0,0.8121766786009286,10.0,13031.369999999999
CUST002352,Jessica Buck,45,San Marino,Engineer,0,0,0.8171450803568037,25.0,31353.930000000004
CUST002353,Aaron Marshall,75,Romania,Retired,0,0,0.8756972634632288,10.0,21236.8
CUST002354,Donna Stanton,60,Northern Mariana Islands,Manager,0,0,0.5769492390695633,14.0,35468.18
CUST002358,Amber Stevenson,34,Sweden,Lawyer,0,0,0.8088162676907151,10.0,24866.89
CUST002361,Jeffrey Bishop,82,Philippines,Lawyer,0,0,0.8188923202370156,12.0,12481.310000000001
CUST002363,Dean Mullins,19,Luxembourg,Unemployed,0,0,0.7343660442940996,16.0,43606.25
CUST002365,Joe Greene,74,Ecuador,Unemployed,0,0,0.5572348316164902,16.0,14347.94
CUST002366,Michael Lucas,83,Bulgaria,IT Professional,0,0,0.7524258924333672,18.0,22190.75
CUST002367,John Valenzuela,33,Niue,Lawyer,0,0,0.6580328605780142,10.0,11928.67
CUST002384,Krystal Jones,85,Australia,Student,0,0,0.7194100169997106,15.0,13022.12
CUST002385,Austin Green,32,Uganda,Unemployed,0,1,0.8279811269751778,12.0,21057.55
CUST002386,Crystal Mills,31,India,IT Professional,0,0,0.6837816015566263,19.0,15284.37
